2F,355,6,15,125,12500,13,13520,0.10,1.08,0.11,
2F,355,8,35,83,8300,27,8830,0.33,1.06,0.35,
2F,355,8,34,83,8300,10,20010,0.12,2.41,0.29,
2F,363,7,23,119,11900,20,13680,0.17,1.15,0.20,
2F,363,8,34,105,10500,15,11470,0.14,1.09,0.15,
2F,363,9,34,51,5100,7,6110,0.14,1.20,0.17,
2F,366,4,16,67,6700,8,7880,0.12,1.18,0.14,
2F,366,4,13,67,6700,9,6880,0.13,1.03,0.13,
2F,366,5,34,50,5000,11,14360,0.22,2.87,0.63,
2F,366,5,23,50,5000,8,6330,0.16,1.27,0.20,
2F,366,6,16,62,6200,12,13670,0.19,2.20,0.42,
2F,411,1,14,263,26300,93,27190,0.35,1.03,0.36,
2F,411,3,24,228,22800,30,25640,0.13,1.12,0.15,
2F,411,3,12,228,22800,36,24800,0.16,1.09,0.17,
2F,411,4,12,197,19700,40,20610,0.20,1.05,0.21,
2F,411,6,34,225,22500,22,25700,0.10,1.14,0.11,
2F,411,6,13,225,22500,34,23130,0.15,1.03,0.15,
2F,412,2,13,70,7000,9,8340,0.13,1.19,0.15,
2F,412,3,12,58,5800,18,6690,0.31,1.15,0.36,
2F,414,5,12,1462,146200,201,154480,0.14,1.06,0.15,
2F,415,4,23,50,5000,5,6450,0.10,1.29,0.13,
2F,415,4,15,50,5000,7,6720,0.14,1.34,0.19,
2F,422,1,23,95,9500,18,15540,0.19,1.64,0.31,
2F,422,3,23,171,17100,24,21990,0.14,1.29,0.18,
2F,422,4,23,136,13600,13,13970,0.10,1.03,0.10,
2F,422,7,12,128,12800,23,13750,0.18,1.07,0.19,
2F,422,9,34,65,6500,8,8840,0.12,1.36,0.16,
2F,424,11,24,142,14200,39,14350,0.27,1.01,0.27,
2F,424,11,12,142,14200,20,15070,0.14,1.06,0.15,
2F,424,7,23,610,61000,66,73810,0.11,1.21,0.13,
2F,433,2,24,88,8800,12,11340,0.14,1.29,0.18,
2F,433,2,13,88,8800,17,13020,0.19,1.48,0.28,
2F,433,3,24,75,7500,9,8120,0.12,1.08,0.13,
2F,433,3,23,75,7500,12,9070,0.16,1.21,0.19,
2F,433,4,45,72,7200,10,18370,0.14,2.55,0.36,
2F,433,4,13,72,7200,13,11070,0.18,1.54,0.28,
