ymd	sime	jyocd	raceno	description	pattern	bettype	predict_rank123	result_rank123	bet_kumiban	bet_odds	bet_oddsrank	result_kumiban	result_odds	result_oddsrank	result_amt	hity	hitn	betamt	hitamt
20180213	1252	18	9	0013	1_B1	1T	126	146	1	0.00	0	1	2.40	3	240	1	0	100	240
20180213	1258	17	5	0013	1_B1	1T	142	123	1	0.00	0	1	1.70	1	170	1	0	100	170
20180213	1327	18	10	0013	1_B1	1T	156	416	1	0.00	0	4	11.19	4	1120	0	1	100	0
20180214	1126	09	3	0013	1_B1	1T	145	143	1	0.00	0	1	1.79	2	180	1	0	100	180
20180214	1140	05	2	0013	1_B1	1T	142	413	1	0.00	0	4	1.70	1	170	0	1	100	0
20180214	1154	09	4	0013	1_B1	1T	134	431	1	0.00	0	4	2.59	2	260	0	1	100	0
20180214	1207	05	3	0013	1_B1	1T	113	126	1	0.00	0	1	1.70	1	170	1	0	100	170
20180214	1303	05	5	0013	1_B1	1T	136	145	1	0.00	0	1	2.29	2	230	1	0	100	230
20180214	1323	09	7	0013	1_B1	1T	134	126	1	0.00	0	1	3.00	1	300	1	0	100	300
20180214	1353	09	8	0013	1_B1	1T	144	421	1	0.00	0	4	5.69	4	570	0	1	100	0
20180214	1400	05	7	0013	1_B1	1T	114	412	1	0.00	0	4	2.00	2	200	0	1	100	0
20180217	1126	02	2	0013	1_B1	1T	146	563	1	0.00	0	5	21.60	4	2160	0	1	100	0
20180217	1133	06	2	0013	1_B1	1T	125	254	1	0.00	0	2	1.00	1	100	0	1	100	0
20180217	1316	02	6	0013	1_B1	1T	131	215	1	0.00	0	2	3.70	3	370	0	1	100	0
20180218	1037	13	1	0013	1_B1	1T	113	351	1	0.00	0	3	9.39	3	940	0	1	100	0
20180218	1102	13	2	0013	1_B1	1T	114	213	1	0.00	0	2	5.40	6	540	0	1	100	0
20180218	1139	03	2	0013	1_B1	1T	124	124	1	0.00	0	1	1.00	1	100	1	0	100	100
20180218	1207	03	3	0013	1_B1	1T	142	416	1	0.00	0	4	3.40	3	340	0	1	100	0
20180218	1306	03	5	0013	1_B1	1T	155	145	1	0.00	0	1	2.40	2	240	1	0	100	240
20180218	1333	03	6	0013	1_B1	1T	132	134	1	0.00	0	1	1.70	1	170	1	0	100	170
20180211	1402	14	7	0013	1_B1	1T	136	324	1	0.00	0	3	1.70	1	170	0	1	100	0
20180217	1101	02	1	0013	1_B1	1T	131	134	1	0.00	0	1	1.10	1	110	1	0	100	110
20180217	1107	06	1	0013	1_B1	1T	135	124	1	0.00	0	1	1.29	1	130	1	0	100	130
20180218	1630	15	4	0013	1_B1	1T	135	156	1	0.00	0	1	1.50	1	150	1	0	100	150
20180218	1902	15	9	0013	1_B1	1T	134	132	1	0.00	0	1	1.70	1	170	1	0	100	170
20180221	1614	01	3	0013	1_B1	1T	122	345	1	0.00	0	3	2.79	1	280	0	1	100	0
20180217	1431	06	8	0013	1_B1	1T	115	451	1	0.00	0	4	1.60	1	160	0	1	100	0
20180217	1502	06	9	0013	1_B1	1T	123	635	1	0.00	0	6	7.00	5	700	0	1	100	0
20180221	1431	24	7	0013	1_B1	1T	124	213	1	0.00	0	2	3.70	2	370	0	1	100	0
20180221	1516	12	1	0013	1_B1	1T	124	364	1	0.00	0	3	3.09	1	310	0	1	100	0
20180221	1520	01	1	0013	1_B1	1T	133	413	1	0.00	0	4	2.20	1	220	0	1	100	0
20180221	1539	12	2	0013	1_B1	1T	135	146	1	0.00	0	1	2.50	2	250	1	0	100	250
20180221	1547	01	2	0013	1_B1	1T	123	123	1	0.00	0	1	2.59	4	260	1	0	100	260
20180221	1603	12	3	0013	1_B1	1T	126	342	1	0.00	0	3	11.10	5	1110	0	1	100	0
20180220	1114	18	6	0013	1_B1	1T	134	514	1	0.00	0	“Á•¥	0.69	1	70	0	1	100	0
20180220	1129	17	2	0013	1_B1	1T	155	135	1	0.00	0	1	2.70	1	270	1	0	100	270
20180220	1146	18	7	0013	1_B1	1T	124	162	1	0.00	0	1	3.00	2	300	1	0	100	300
20180220	1157	17	3	0013	1_B1	1T	143	314	1	0.00	0	3	5.59	5	560	0	1	100	0
20180220	1207	05	3	0013	1_B1	1T	112	125	1	0.00	0	1	1.29	1	130	1	0	100	130
20180220	1252	18	9	0013	1_B1	1T	165	615	1	0.00	0	6	5.09	3	510	0	1	100	0
20180220	1258	17	5	0013	1_B1	1T	135	213	1	0.00	0	2	2.00	2	200	0	1	100	0
20180220	1303	05	5	0013	1_B1	1T	124	562	1	0.00	0	5	7.69	4	770	0	1	100	0
20180220	1327	18	10	0013	1_B1	1T	112	521	1	0.00	0	5	3.79	5	380	0	1	100	0
20180220	1331	05	6	0013	1_B1	1T	124	214	1	0.00	0	2	3.00	3	300	0	1	100	0
20180220	1400	05	7	0013	1_B1	1T	113	416	1	0.00	0	4	3.00	2	300	0	1	100	0
20180220	1430	17	8	0013	1_B1	1T	133	316	1	0.00	0	3	1.29	2	130	0	1	100	0
20180221	1641	01	4	0013	1_B1	1T	123	145	1	0.00	0	1	1.79	2	180	1	0	100	180
20180221	1752	12	7	0013	1_B1	1T	166	536	1	0.00	0	5	9.30	5	930	0	1	100	0
20180222	1126	10	3	0013	1_B1	1T	126	564	1	0.00	0	“Á•¥	0.69	2	70	0	1	100	0
20180222	1132	11	3	0013	1_B1	1T	142	413	1	0.00	0	4	4.50	3	450	0	1	100	0
20180222	1151	21	7	0013	1_B1	1T	134	126	1	0.00	0	1	1.00	1	100	1	0	100	100
20180222	1152	04	3	0013	1_B1	1T	113	364	1	0.00	0	3	3.79	3	380	0	1	100	0
20180222	1154	10	4	0013	1_B1	1T	142	543	1	0.00	0	“Á•¥	0.69	1	70	0	1	100	0
20180222	1200	11	4	0013	1_B1	1T	122	136	1	0.00	0	1	1.39	1	140	1	0	100	140
20180222	1219	04	4	0013	1_B1	1T	146	143	1	0.00	0	1	4.69	3	470	1	0	100	470
20180222	1254	09	6	0013	1_B1	1T	125	135	1	0.00	0	1	4.50	3	450	1	0	100	450
20180222	1325	10	7	0013	1_B1	1T	122	215	1	0.00	0	2	1.60	2	160	0	1	100	0
20180222	1346	04	7	0013	1_B1	1T	133	436	1	0.00	0	4	4.09	4	410	0	1	100	0
20180222	1411	11	8	0013	1_B1	1T	123	261	1	0.00	0	2	1.89	2	190	0	1	100	0
20180223	1108	08	1	0013	1_B1	1T	154	145	1	0.00	0	1	2.20	1	220	1	0	100	220
20180223	1114	22	2	0013	1_B1	1T	144	421	1	0.00	0	4	2.09	3	210	0	1	100	0
20180223	1141	22	3	0013	1_B1	1T	124	431	1	0.00	0	4	9.30	6	930	0	1	100	0
20180223	1209	22	4	0013	1_B1	1T	125	412	1	0.00	0	4	12.00	6	1200	0	1	100	0
20180223	1404	08	7	0013	1_B1	1T	131	463	1	0.00	0	4	14.39	5	1440	0	1	100	0
20180223	1409	22	8	0013	1_B1	1T	132	132	1	0.00	0	1	1.29	4	130	1	0	100	130
20180223	1410	06	7	0013	1_B1	1T	125	231	1	0.00	0	2	7.19	3	720	0	1	100	0
20180223	1440	22	9	0013	1_B1	1T	136	145	1	0.00	0	1	1.20	1	120	1	0	100	120
20180223	1309	06	5	0013	1_B1	1T	125	143	1	0.00	0	1	3.90	2	390	1	0	100	390
20180223	1339	06	6	0013	1_B1	1T	122	215	1	0.00	0	2	3.29	2	330	0	1	100	0
20180227	1540	15	2	0013	1_B1	1T	123	126	1	0.00	0	1	1.29	1	130	1	0	100	130
20180222	1059	09	2	0013	1_B1	1T	133	241	1	0.00	0	2	6.30	2	630	0	1	100	0
20180222	1126	04	2	0013	1_B1	1T	123	635	1	0.00	0	6	5.59	4	560	0	1	100	0
20180224	1053	16	2	0013	1_B1	1T	145	143	1	0.00	0	1	1.29	1	130	1	0	100	130
20180224	1121	16	3	0013	1_B1	1T	135	123	1	0.00	0	1	1.50	3	150	1	0	100	150
20180224	1131	14	2	0013	1_B1	1T	125	543	1	0.00	0	5	9.69	6	970	0	1	100	0
20180224	1149	16	4	0013	1_B1	1T	116	134	1	0.00	0	1	2.00	1	200	1	0	100	200
20180224	1219	16	5	0013	1_B1	1T	116	136	1	0.00	0	1	3.29	4	330	1	0	100	330
20180224	1323	16	7	0013	1_B1	1T	124	234	1	0.00	0	2	4.80	3	480	0	1	100	0
20180224	1358	16	8	0013	1_B1	1T	125	263	1	0.00	0	2	2.50	3	250	0	1	100	0
20180224	1359	14	7	0013	1_B1	1T	125	214	1	0.00	0	2	1.50	3	150	0	1	100	0
20180224	1430	14	8	0013	1_B1	1T	144	421	1	0.00	0	4	8.19	6	820	0	1	100	0
20180224	1501	14	9	0013	1_B1	1T	155	123	1	0.00	0	1	1.50	3	150	1	0	100	150
20180224	1607	19	3	0013	1_B1	1T	124	123	1	0.00	0	1	3.09	3	310	1	0	100	310
20180224	1726	19	6	0013	1_B1	1T	144	214	1	0.00	0	2	3.00	2	300	0	1	100	0
20180224	1732	07	6	0013	1_B1	1T	126	623	1	0.00	0	6	4.50	3	450	0	1	100	0
20180227	1630	15	4	0013	1_B1	1T	156	163	1	0.00	0	1	4.09	1	410	1	0	100	410
20180227	1724	15	6	0013	1_B1	1T	123	162	1	0.00	0	1	3.00	2	300	1	0	100	300
20180227	1751	15	7	0013	1_B1	1T	125	132	1	0.00	0	1	2.70	2	270	1	0	100	270
20180227	1853	15	9	0013	1_B1	1T	125	153	1	0.00	0	1	2.00	1	200	1	0	100	200
20180302	1425	06	7	0013	1_B1	1T	145	324	1	0.00	0	“Á•¥	0.69	1	70	0	1	100	0
20180228	1037	13	1	0013	1_B1	1T	142	314	1	0.00	0	3	2.70	2	270	0	1	100	0
20180228	1102	13	2	0013	1_B1	1T	164	216	1	0.00	0	2	3.40	2	340	0	1	100	0
20180228	1114	18	6	0013	1_B1	1T	124	214	1	0.00	0	2	2.20	1	220	0	1	100	0
20180228	1127	13	3	0013	1_B1	1T	135	356	1	0.00	0	3	9.19	6	920	0	1	100	0
20180228	1219	18	8	0013	1_B1	1T	114	536	1	0.00	0	5	4.80	4	480	0	1	100	0
20180228	1221	13	5	0013	1_B1	1T	142	132	1	0.00	0	1	3.40	3	340	1	0	100	340
20180228	1252	18	9	0013	1_B1	1T	133	246	1	0.00	0	2	6.90	4	690	0	1	100	0
20180228	1327	18	10	0013	1_B1	1T	132	365	1	0.00	0	3	8.80	3	880	0	1	100	0
20180301	1614	01	3	0013	1_B1	1T	112	215	1	0.00	0	2	2.50	1	250	0	1	100	0
20180301	1708	01	5	0013	1_B1	1T	124	523	1	0.00	0	5	5.00	4	500	0	1	100	0
20180301	1903	01	9	0013	1_B1	1T	126	253	1	0.00	0	2	1.50	1	150	0	1	100	0
20180302	1101	04	1	0013	1_B1	1T	143	146	1	0.00	0	1	3.40	3	340	1	0	100	340
20180302	1129	17	2	0013	1_B1	1T	134	321	1	0.00	0	3	3.90	2	390	0	1	100	0
20180302	1132	06	1	0013	1_B1	1T	121	134	1	0.00	0	1	1.70	1	170	1	0	100	170
20180302	1134	08	2	0013	1_B1	1T	123	216	1	0.00	0	2	1.50	3	150	0	1	100	0
20180302	1158	06	2	0013	1_B1	1T	135	134	1	0.00	0	1	1.29	3	130	1	0	100	130
20180302	1258	17	5	0013	1_B1	1T	115	316	1	0.00	0	3	2.79	2	280	0	1	100	0
20180302	1324	06	5	0013	1_B1	1T	142	124	1	0.00	0	1	2.29	2	230	1	0	100	230
20180302	1333	08	6	0013	1_B1	1T	116	132	1	0.00	0	1	2.40	2	240	1	0	100	240
20180302	1354	06	6	0013	1_B1	1T	115	253	1	0.00	0	2	1.60	1	160	0	1	100	0
20180302	1359	17	7	0013	1_B1	1T	143	523	1	0.00	0	5	6.30	5	630	0	1	100	0
20180302	1416	04	8	0013	1_B1	1T	132	136	1	0.00	0	1	2.20	2	220	1	0	100	220
20180302	1418	24	6	0013	1_B1	1T	136	613	1	0.00	0	6	4.09	4	410	0	1	100	0
20180302	1430	17	8	0013	1_B1	1T	112	142	1	0.00	0	1	2.00	2	200	1	0	100	200
20180302	1518	12	1	0013	1_B1	1T	142	523	1	0.00	0	5	20.10	5	2010	0	1	100	0
20180302	1519	20	1	0013	1_B1	1T	112	124	1	0.00	0	1	1.20	1	120	1	0	100	120
20180302	1524	24	8	0013	1_B1	1T	155	316	1	0.00	0	3	3.59	2	360	0	1	100	0
20180302	1543	12	2	0013	1_B1	1T	155	132	1	0.00	0	1	1.60	2	160	1	0	100	160
20180302	1554	04	11	0013	1_B1	1T	146	345	1	0.00	0	3	16.00	4	1600	0	1	100	0
20180302	1616	20	3	0013	1_B1	1T	122	132	1	0.00	0	1	1.89	3	190	1	0	100	190
20180302	1634	12	4	0013	1_B1	1T	132	142	1	0.00	0	1	4.40	4	440	1	0	100	440
20180302	1646	20	4	0013	1_B1	1T	134	124	1	0.00	0	1	1.60	1	160	1	0	100	160
20180302	1800	12	7	0013	1_B1	1T	136	315	1	0.00	0	3	1.39	1	140	0	1	100	0
20180303	1122	21	6	0013	1_B1	1T	115	326	1	0.00	0	3	4.09	2	410	0	1	100	0
20180303	1356	10	8	0013	1_B1	1T	145	465	1	0.00	0	4	3.40	3	340	0	1	100	0
20180303	1359	14	7	0013	1_B1	1T	126	465	1	0.00	0	4	2.50	1	250	0	1	100	0
20180303	1428	10	9	0013	1_B1	1T	114	321	1	0.00	0	3	1.70	2	170	0	1	100	0
20180303	1501	14	9	0013	1_B1	1T	154	534	1	0.00	0	5	3.90	4	390	0	1	100	0
20180303	1131	14	2	0013	1_B1	1T	156	562	1	0.00	0	5	40.50	6	4050	0	1	100	0
20180303	1151	21	7	0013	1_B1	1T	142	421	1	0.00	0	4	18.10	5	1810	0	1	100	0
20180303	1154	10	4	0013	1_B1	1T	133	136	1	0.00	0	1	1.50	2	150	1	0	100	150
20180303	1234	14	4	0013	1_B1	1T	123	234	1	0.00	0	2	2.79	1	280	0	1	100	0
20180306	1540	15	2	0013	1_B1	1T	116	425	1	0.00	0	4	3.59	3	360	0	1	100	0
20180304	1047	22	1	0013	1_B1	1T	124	165	1	0.00	0	1	1.39	1	140	1	0	100	140
20180304	1053	16	2	0013	1_B1	1T	123	146	1	0.00	0	1	1.29	1	130	1	0	100	130
20180304	1114	22	2	0013	1_B1	1T	121	314	1	0.00	0	3	1.29	1	130	0	1	100	0
20180304	1219	16	5	0013	1_B1	1T	136	132	1	0.00	0	1	1.50	2	150	1	0	100	150
20180304	1307	22	6	0013	1_B1	1T	145	123	1	0.00	0	1	3.00	2	300	1	0	100	300
20180304	1323	16	7	0013	1_B1	1T	124	346	1	0.00	0	3	16.50	6	1650	0	1	100	0
20180304	1440	22	9	0013	1_B1	1T	146	143	1	0.00	0	1	2.09	1	210	1	0	100	210
20180304	1542	19	2	0013	1_B1	1T	144	134	1	0.00	0	1	2.40	1	240	1	0	100	240
20180304	1607	19	3	0013	1_B1	1T	112	314	1	0.00	0	3	5.09	4	510	0	1	100	0
20180306	1604	15	3	0013	1_B1	1T	145	341	1	0.00	0	3	2.29	2	230	0	1	100	0
20180306	1630	15	4	0013	1_B1	1T	123	516	1	0.00	0	5	10.80	5	1080	0	1	100	0
20180306	1724	15	6	0013	1_B1	1T	135	316	1	0.00	0	3	1.50	1	150	0	1	100	0
20180306	1751	15	7	0013	1_B1	1T	125	243	1	0.00	0	2	2.00	1	200	0	1	100	0
20180310	1258	17	5	0013	1_B1	1T	144	142	1	0.00	0	1	1.10	1	110	1	0	100	110
20180308	1238	03	4	0013	1_B1	1T	126	541	1	0.00	0	5	6.69	4	670	0	1	100	0
20180308	1312	03	5	0013	1_B1	1T	166	153	1	0.00	0	1	2.40	1	240	1	0	100	240
20180308	1432	03	8	0013	1_B1	1T	162	236	1	0.00	0	2	3.00	3	300	0	1	100	0
20180308	1432	13	9	0013	1_B1	1T	146	413	1	0.00	0	4	1.10	3	110	0	1	100	0
20180308	1611	07	3	0013	1_B1	1T	156	532	1	0.00	0	5	2.90	2	290	0	1	100	0
20180308	1638	07	4	0013	1_B1	1T	126	562	1	0.00	0	5	13.89	6	1390	0	1	100	0
20180308	1705	07	5	0013	1_B1	1T	123	632	1	0.00	0	6	2.79	2	280	0	1	100	0
20180309	1052	23	5	0013	1_B1	1T	125	312	1	0.00	0	3	1.50	1	150	0	1	100	0
20180309	1150	23	7	0013	1_B1	1T	125	245	1	0.00	0	2	2.29	3	230	0	1	100	0
20180309	1251	23	9	0013	1_B1	1T	146	431	1	0.00	0	4	1.10	1	110	0	1	100	0
20180309	1501	24	7	0013	1_B1	1T	113	136	1	0.00	0	1	2.20	2	220	1	0	100	220
20180309	1607	24	9	0013	1_B1	1T	113	324	1	0.00	0	3	7.50	2	750	0	1	100	0
20180308	1059	09	2	0013	1_B1	1T	124	215	1	0.00	0	2	32.20	3	3220	0	1	100	0
20180308	1102	13	2	0013	1_B1	1T	132	142	1	0.00	0	1	1.79	3	180	1	0	100	180
20180308	1126	09	3	0013	1_B1	1T	114	364	1	0.00	0	3	4.50	3	450	0	1	100	0
20180308	1127	13	3	0013	1_B1	1T	143	143	1	0.00	0	1	3.09	2	310	1	0	100	310
20180308	1153	13	4	0013	1_B1	1T	135	425	1	0.00	0	4	6.80	4	680	0	1	100	0
20180308	1154	09	4	0013	1_B1	1T	166	612	1	0.00	0	6	2.40	4	240	0	1	100	0
20180310	1108	08	1	0013	1_B1	1T	125	126	1	0.00	0	1	2.29	1	230	1	0	100	230
20180310	1126	04	2	0013	1_B1	1T	144	314	1	0.00	0	3	1.60	1	160	0	1	100	0
20180310	1129	17	2	0013	1_B1	1T	132	243	1	0.00	0	2	13.10	5	1310	0	1	100	0
20180310	1134	08	2	0013	1_B1	1T	123	126	1	0.00	0	1	2.40	2	240	1	0	100	240
20180310	1152	02	3	0013	1_B1	1T	132	146	1	0.00	0	1	2.40	1	240	1	0	100	240
20180310	1157	17	3	0013	1_B1	1T	123	321	1	0.00	0	3	2.59	3	260	0	1	100	0
20180310	1202	08	3	0013	1_B1	1T	134	126	1	0.00	0	1	1.79	1	180	1	0	100	180
20180310	1219	04	4	0013	1_B1	1T	132	235	1	0.00	0	2	4.69	3	470	0	1	100	0
20180310	1219	02	4	0013	1_B1	1T	144	354	1	0.00	0	3	3.00	2	300	0	1	100	0
20180310	1231	08	4	0013	1_B1	1T	121	634	1	0.00	0	6	5.00	3	500	0	1	100	0
20180310	1249	02	5	0013	1_B1	1T	156	256	1	0.00	0	2	2.79	2	280	0	1	100	0
20180311	1131	14	2	0013	1_B1	1T	154	235	1	0.00	0	2	2.50	2	250	0	1	100	0
20180311	1234	14	4	0013	1_B1	1T	124	352	1	0.00	0	3	11.19	5	1120	0	1	100	0
20180310	1318	02	6	0013	1_B1	1T	132	234	1	0.00	0	2	3.90	3	390	0	1	100	0
20180311	1501	14	9	0013	1_B1	1T	123	215	1	0.00	0	2	2.20	1	220	0	1	100	0
20180310	1328	17	6	0013	1_B1	1T	113	134	1	0.00	0	1	2.20	1	220	1	0	100	220
20180310	1404	08	7	0013	1_B1	1T	134	123	1	0.00	0	1	1.50	1	150	1	0	100	150
20180310	1435	08	8	0013	1_B1	1T	113	132	1	0.00	0	1	1.20	1	120	1	0	100	120
20180310	1520	01	1	0013	1_B1	1T	134	325	1	0.00	0	3	6.90	3	690	0	1	100	0
20180310	1543	12	2	0013	1_B1	1T	125	214	1	0.00	0	2	1.60	1	160	0	1	100	0
20180310	1547	01	2	0013	1_B1	1T	123	123	1	0.00	0	1	2.29	1	230	1	0	100	230
20180310	1608	12	3	0013	1_B1	1T	126	165	1	0.00	0	1	1.89	2	190	1	0	100	190
20180310	1634	12	4	0013	1_B1	1T	143	421	1	0.00	0	4	7.59	4	760	0	1	100	0
20180310	1641	01	4	0013	1_B1	1T	135	235	1	0.00	0	2	3.29	3	330	0	1	100	0
20180310	1708	01	5	0013	1_B1	1T	135	134	1	0.00	0	1	4.59	3	460	1	0	100	460
20180312	1519	20	1	0013	1_B1	1T	116	134	1	0.00	0	1	1.00	3	100	1	0	100	100
20180312	1616	20	3	0013	1_B1	1T	115	513	1	0.00	0	5	1.20	2	120	0	1	100	0
20180312	1546	20	2	0013	1_B1	1T	122	532	1	0.00	0	5	18.00	6	1800	0	1	100	0
20180317	1059	09	2	0013	1_B1	1T	142	324	1	0.00	0	3	2.20	3	220	0	1	100	0
20180313	1254	10	6	0013	1_B1	1T	152	342	1	0.00	0	3	45.50	4	4550	0	1	100	0
20180313	1428	10	9	0013	1_B1	1T	113	134	1	0.00	0	1	6.40	3	640	1	0	100	640
20180313	1440	22	9	0013	1_B1	1T	113	125	1	0.00	0	1	1.10	1	110	1	0	100	110
20180314	1102	13	2	0013	1_B1	1T	114	234	1	0.00	0	2	5.09	3	510	0	1	100	0
20180314	1127	13	3	0013	1_B1	1T	146	134	1	0.00	0	1	2.29	1	230	1	0	100	230
20180314	1151	21	7	0013	1_B1	1T	122	125	1	0.00	0	1	2.00	1	200	1	0	100	200
20180314	1153	13	4	0013	1_B1	1T	142	123	1	0.00	0	1	2.20	1	220	1	0	100	220
20180314	1207	05	3	0013	1_B1	1T	125	213	1	0.00	0	2	2.79	4	280	0	1	100	0
20180314	1235	05	4	0013	1_B1	1T	134	341	1	0.00	0	3	4.80	3	480	0	1	100	0
20180314	1255	21	9	0013	1_B1	1T	141	214	1	0.00	0	2	1.29	2	130	0	1	100	0
20180314	1428	24	6	0013	1_B1	1T	126	124	1	0.00	0	1	5.80	5	580	1	0	100	580
20180314	1501	24	7	0013	1_B1	1T	114	314	1	0.00	0	3	1.20	2	120	0	1	100	0
20180314	1607	24	9	0013	1_B1	1T	124	142	1	0.00	0	1	1.20	1	120	1	0	100	120
20180315	1632	19	4	0013	1_B1	1T	132	312	1	0.00	0	3	2.79	2	280	0	1	100	0
20180315	1634	15	4	0013	1_B1	1T	116	253	1	0.00	0	2	6.30	5	630	0	1	100	0
20180315	1638	07	4	0013	1_B1	1T	114	134	1	0.00	0	1	1.79	2	180	1	0	100	180
20180315	1705	07	5	0013	1_B1	1T	156	125	1	0.00	0	1	1.50	1	150	1	0	100	150
20180315	1732	07	6	0013	1_B1	1T	112	253	1	0.00	0	2	3.40	2	340	0	1	100	0
20180316	1043	18	5	0013	1_B1	1T	163	124	1	0.00	0	1	3.20	2	320	1	0	100	320
20180313	1114	22	2	0013	1_B1	1T	131	125	1	0.00	0	1	1.79	1	180	1	0	100	180
20180313	1141	22	3	0013	1_B1	1T	142	415	1	0.00	0	4	1.50	1	150	0	1	100	0
20180313	1154	10	4	0013	1_B1	1T	133	426	1	0.00	0	4	6.69	4	670	0	1	100	0
20180313	1209	22	4	0013	1_B1	1T	124	214	1	0.00	0	2	2.40	2	240	0	1	100	0
20180315	1542	19	2	0013	1_B1	1T	135	123	1	0.00	0	1	1.39	1	140	1	0	100	140
20180315	1545	07	2	0013	1_B1	1T	116	512	1	0.00	0	5	7.50	3	750	0	1	100	0
20180315	1545	15	2	0013	1_B1	1T	134	513	1	0.00	0	5	5.69	6	570	0	1	100	0
20180315	1610	15	3	0013	1_B1	1T	142	243	1	0.00	0	2	7.09	4	710	0	1	100	0
20180316	1053	16	2	0013	1_B1	1T	124	216	1	0.00	0	2	3.90	4	390	0	1	100	0
20180316	1101	02	1	0013	1_B1	1T	146	351	1	0.00	0	3	4.40	3	440	0	1	100	0
20180316	1121	16	3	0013	1_B1	1T	164	651	1	0.00	0	6	6.19	6	620	0	1	100	0
20180316	1126	02	2	0013	1_B1	1T	134	214	1	0.00	0	2	4.59	2	460	0	1	100	0
20180316	1146	18	7	0013	1_B1	1T	114	143	1	0.00	0	1	2.29	2	230	1	0	100	230
20180316	1219	16	5	0013	1_B1	1T	135	163	1	0.00	0	1	3.09	3	310	1	0	100	310
20180316	1219	18	8	0013	1_B1	1T	135	135	1	0.00	0	1	1.89	3	190	1	0	100	190
20180316	1221	02	4	0013	1_B1	1T	165	561	1	0.00	0	5	4.30	4	430	0	1	100	0
20180316	1251	02	5	0013	1_B1	1T	123	325	1	0.00	0	3	2.70	2	270	0	1	100	0
20180316	1252	18	9	0013	1_B1	1T	142	143	1	0.00	0	1	5.00	3	500	1	0	100	500
20180317	1154	09	4	0013	1_B1	1T	162	156	1	0.00	0	1	4.30	2	430	1	0	100	430
20180317	1254	09	6	0013	1_B1	1T	166	164	1	0.00	0	1	1.29	1	130	1	0	100	130
20180317	1353	09	8	0013	1_B1	1T	152	216	1	0.00	0	2	2.00	2	200	0	1	100	0
20180319	1628	12	4	0013	1_B1	1T	125	415	1	0.00	0	4	9.60	5	960	0	1	100	0
20180318	1134	08	2	0013	1_B1	1T	143	142	1	0.00	0	1	6.30	2	630	1	0	100	630
20180318	1202	08	3	0013	1_B1	1T	123	145	1	0.00	0	1	1.70	1	170	1	0	100	170
20180318	1231	08	4	0013	1_B1	1T	126	452	1	0.00	0	4	2.20	1	220	0	1	100	0
20180318	1506	08	9	0013	1_B1	1T	131	136	1	0.00	0	1	2.29	1	230	1	0	100	230
20180318	1708	01	5	0013	1_B1	1T	135	314	1	0.00	0	3	1.39	1	140	0	1	100	0
20180319	1748	12	7	0013	1_B1	1T	114	321	1	0.00	0	3	1.60	1	160	0	1	100	0
20180319	1816	12	8	0013	1_B1	1T	113	234	1	0.00	0	2	1.00	1	100	0	1	100	0
20180319	1721	12	6	0013	1_B1	1T	125	162	1	0.00	0	1	2.40	2	240	1	0	100	240
20180320	1105	11	2	0013	1_B1	1T	134	241	1	0.00	0	2	5.40	3	540	0	1	100	0
20180320	1132	11	3	0013	1_B1	1T	165	123	1	0.00	0	1	9.00	2	900	1	0	100	900
20180320	1444	11	9	0013	1_B1	1T	126	142	1	0.00	0	1	1.60	1	160	1	0	100	160
20180320	1200	11	4	0013	1_B1	1T	135	563	1	0.00	0	5	5.09	4	510	0	1	100	0
20180321	1501	24	7	0013	1_B1	1T	113	123	1	0.00	0	1	1.70	1	170	1	0	100	170
20180321	1519	20	1	0013	1_B1	1T	144	123	1	0.00	0	1	3.70	4	370	1	0	100	370
20180321	1607	24	9	0013	1_B1	1T	132	341	1	0.00	0	3	3.90	3	390	0	1	100	0
20180321	1630	15	4	0013	1_B1	1T	145	342	1	0.00	0	3	6.40	4	640	0	1	100	0
20180321	1724	15	6	0013	1_B1	1T	125	326	1	0.00	0	3	4.00	3	400	0	1	100	0
20180321	1751	15	7	0013	1_B1	1T	145	413	1	0.00	0	4	9.89	4	990	0	1	100	0
20180321	1646	20	4	0013	1_B1	1T	126	164	1	0.00	0	1	1.70	3	170	1	0	100	170
20180322	1126	04	2	0013	1_B1	1T	116	645	1	0.00	0	6	1.39	1	140	0	1	100	0
20180322	1047	22	1	0013	1_B1	1T	113	135	1	0.00	0	1	1.10	3	110	1	0	100	110
20180322	1101	04	1	0013	1_B1	1T	145	316	1	0.00	0	3	3.70	2	370	0	1	100	0
20180322	1112	03	1	0013	1_B1	1T	132	143	1	0.00	0	1	2.00	1	200	1	0	100	200
20180322	1114	22	2	0013	1_B1	1T	124	312	1	0.00	0	3	4.50	3	450	0	1	100	0
20180322	1122	21	6	0013	1_B1	1T	125	621	1	0.00	0	6	17.10	4	1710	0	1	100	0
20180322	1140	03	2	0013	1_B1	1T	153	341	1	0.00	0	3	4.09	2	410	0	1	100	0
20180322	1219	04	4	0013	1_B1	1T	134	123	1	0.00	0	1	3.00	2	300	1	0	100	300
20180322	1234	03	4	0013	1_B1	1T	125	146	1	0.00	0	1	1.00	1	100	1	0	100	100
20180322	1255	21	9	0013	1_B1	1T	125	251	1	0.00	0	2	6.30	2	630	0	1	100	0
20180322	1302	03	5	0013	1_B1	1T	162	421	1	0.00	0	4	3.50	2	350	0	1	100	0
20180322	1316	04	6	0013	1_B1	1T	114	361	1	0.00	0	3	3.29	1	330	0	1	100	0
