05	2424	3	12	34	8	3470	23.53	102.06	70	0.01
05	2424	3	23	34	9	7030	26.47	206.76	3630	0.01
05	2424	5	12	41	8	4780	19.51	116.59	680	0.02
05	2424	5	24	41	16	5620	39.02	137.07	1520	0.02
05	2424	7	24	35	16	4590	45.71	131.14	1090	0.01
05	3131	1	13	41	13	4120	31.71	100.49	20	0.02
05	3131	2	13	47	16	4860	34.04	103.40	160	0.02
05	3131	3	12	49	10	8360	20.41	170.61	3460	0.02
05	3131	4	13	37	16	4810	43.24	130.00	1110	0.01
05	3131	5	12	57	9	10650	15.79	186.84	4950	0.02
05	3131	5	13	57	20	6000	35.09	105.26	300	0.02
05	3131	6	13	52	21	5310	40.38	102.12	110	0.02
05	3131	8	13	56	25	6120	44.64	109.29	520	0.02
05	3131	9	34	44	8	5230	18.18	118.86	830	0.02
05	3131	10	13	22	11	2710	50.00	123.18	510	0.01
05	3434	8	34	33	14	3400	42.42	103.03	100	0.01
05	4141	1	24	57	9	9160	15.79	160.70	3460	0.02
05	4141	2	14	57	17	5790	29.82	101.58	90	0.02
05	4141	2	34	57	9	7110	15.79	124.74	1410	0.02
05	4141	3	12	76	11	9210	14.47	121.18	1610	0.03
05	4141	3	13	76	11	9990	14.47	131.45	2390	0.03
05	4141	4	34	53	12	14760	22.64	278.49	9460	0.02
05	4141	5	12	80	8	10310	10.00	128.88	2310	0.03
05	4141	6	46	64	8	8530	12.50	133.28	2130	0.03
05	4141	7	14	65	20	6790	30.77	104.46	290	0.03
05	4141	7	34	65	11	7990	16.92	122.92	1490	0.03
05	4141	9	14	44	21	5800	47.73	131.82	1400	0.02
05	4141	10	14	38	14	4040	36.84	106.32	240	0.01
05	4242	9	23	36	8	10520	22.22	292.22	6920	0.01
05	5151	8	15	26	9	2800	34.62	107.69	200	0.01
05	5252	9	25	15	8	2050	53.33	136.67	550	0.01
06	1212	1	13	113	19	11420	16.81	101.06	120	0.04
06	1212	3	13	97	18	11570	18.56	119.28	1870	0.04
06	1212	4	12	86	42	9710	48.84	112.91	1110	0.03
06	1212	4	16	86	10	9460	11.63	110.00	860	0.03
06	1212	6	13	70	11	9320	15.71	133.14	2320	0.03
06	1212	6	15	70	12	12170	17.14	173.86	5170	0.03
06	1212	7	13	54	10	6170	18.52	114.26	770	0.02
06	1214	2	12	19	9	2540	47.37	133.68	640	0.01
06	1215	9	12	21	11	2540	52.38	120.95	440	0.01
06	1221	3	12	19	8	2080	42.11	109.47	180	0.01
06	1221	5	12	19	12	2510	63.16	132.11	610	0.01
06	1312	1	12	22	8	2360	36.36	107.27	160	0.01
06	1312	6	12	23	9	2320	39.13	100.87	20	0.01
06	1312	7	12	14	10	2910	71.43	207.86	1510	0.01
06	1313	2	14	109	15	11470	13.76	105.23	570	0.04
06	1313	2	34	109	9	14520	8.26	133.21	3620	0.04
06	1313	3	15	104	12	13840	11.54	133.08	3440	0.04
06	1313	3	35	104	8	11730	7.69	112.79	1330	0.04
06	1313	4	12	128	24	13170	18.75	102.89	370	0.05
06	1313	4	14	128	14	14850	10.94	116.02	2050	0.05
06	1313	5	16	107	9	13520	8.41	126.36	2820	0.04
06	1313	6	12	91	18	10980	19.78	120.66	1880	0.04
06	1313	6	16	91	12	11490	13.19	126.26	2390	0.04
06	1313	7	15	112	11	17870	9.82	159.55	6670	0.04
06	1313	8	12	101	21	11430	20.79	113.17	1330	0.04
06	1313	9	12	75	14	7580	18.67	101.07	80	0.03
06	1314	1	14	34	8	3890	23.53	114.41	490	0.01
06	1314	5	13	25	9	2570	36.00	102.80	70	0.01
06	1314	8	13	13	8	2050	61.54	157.69	750	0.01
06	1315	1	13	54	18	6040	33.33	111.85	640	0.02
06	1315	1	14	54	8	5930	14.81	109.81	530	0.02
06	1315	6	15	31	9	4460	29.03	143.87	1360	0.01
06	1315	10	12	33	14	7450	42.42	225.76	4150	0.01
06	1412	7	14	25	8	2960	32.00	118.40	460	0.01
06	1412	9	12	19	8	2030	42.11	106.84	130	0.01
06	1414	1	15	215	25	21640	11.63	100.65	140	0.08
06	1414	1	23	215	9	29790	4.19	138.56	8290	0.08
06	1414	1	45	215	14	26510	6.51	123.30	5010	0.08
06	1414	2	12	163	41	16750	25.15	102.76	450	0.06
06	1414	3	12	156	33	16440	21.15	105.38	840	0.06
06	1414	3	15	156	17	22040	10.90	141.28	6440	0.06
06	1414	5	13	143	26	14330	18.18	100.21	30	0.06
06	1414	6	16	141	14	15790	9.93	111.99	1690	0.06
06	1414	7	16	118	12	13100	10.17	111.02	1300	0.05
06	1414	8	16	97	11	10240	11.34	105.57	540	0.04
06	1415	2	13	33	8	3400	24.24	103.03	100	0.01
06	1415	4	14	21	8	3020	38.10	143.81	920	0.01
06	1415	10	12	20	8	2530	40.00	126.50	530	0.01
06	1441	2	15	48	8	15710	16.67	327.29	10910	0.02
06	1441	3	12	37	8	5230	21.62	141.35	1530	0.01
06	1515	1	12	40	8	4600	20.00	115.00	600	0.02
06	1515	2	16	65	10	11240	15.38	172.92	4740	0.03
06	1515	3	14	86	13	9490	15.12	110.35	890	0.03
06	1515	5	12	77	18	9580	23.38	124.42	1880	0.03
06	1515	8	12	73	15	8560	20.55	117.26	1260	0.03
06	1515	8	13	73	17	9470	23.29	129.73	2170	0.03
06	1515	9	13	56	15	7900	26.79	141.07	2300	0.02
06	1515	10	12	52	13	7790	25.00	149.81	2590	0.02
06	1551	1	15	24	12	4490	50.00	187.08	2090	0.01
06	1551	3	15	28	12	3570	42.86	127.50	770	0.01
06	1551	4	15	30	11	3890	36.67	129.67	890	0.01
06	1551	7	15	27	11	2940	40.74	108.89	240	0.01
06	1551	9	15	30	8	3230	26.67	107.67	230	0.01
06	1551	10	13	32	10	4910	31.25	153.44	1710	0.01
06	1616	5	13	35	8	4230	22.86	120.86	730	0.01
06	1616	8	13	32	9	5050	28.13	157.81	1850	0.01
06	1616	10	12	35	10	6160	28.57	176.00	2660	0.01
06	2121	8	12	35	20	4790	57.14	136.86	1290	0.01
06	2121	10	12	43	23	4710	53.49	109.53	410	0.02
06	2125	3	12	21	8	2620	38.10	124.76	520	0.01
06	2125	4	12	31	13	4070	41.94	131.29	970	0.01
06	2125	5	12	25	10	2630	40.00	105.20	130	0.01
06	2125	7	12	35	10	3600	28.57	102.86	100	0.01
06	2125	7	25	35	9	4530	25.71	129.43	1030	0.01
06	2125	9	12	24	13	3900	54.17	162.50	1500	0.01
06	2125	10	12	25	9	2530	36.00	101.20	30	0.01
06	2424	10	24	33	18	4780	54.55	144.85	1480	0.01
06	3113	7	13	16	11	2880	68.75	180.00	1280	0.01
06	3131	4	13	34	12	3680	35.29	108.24	280	0.01
06	3131	5	13	44	18	4780	40.91	108.64	380	0.02
06	3131	7	23	40	9	8620	22.50	215.50	4620	0.02
06	3131	10	23	67	8	8770	11.94	130.90	2070	0.03
06	3135	7	13	18	9	2120	50.00	117.78	320	0.01
06	3232	7	23	18	9	2590	50.00	143.89	790	0.01
06	4141	4	14	41	17	5000	41.46	121.95	900	0.02
06	4141	4	45	41	10	6520	24.39	159.02	2420	0.02
06	4141	5	14	53	21	5460	39.62	103.02	160	0.02
06	4141	6	14	65	26	6730	40.00	103.54	230	0.03
06	4141	6	34	65	12	11650	18.46	179.23	5150	0.03
06	4141	7	24	60	12	11350	20.00	189.17	5350	0.02
06	4141	9	12	58	11	8630	18.97	148.79	2830	0.02
06	4141	10	24	55	9	6540	16.36	118.91	1040	0.02
06	4141	10	34	55	10	5960	18.18	108.36	460	0.02
06	4242	3	24	19	9	3090	47.37	162.63	1190	0.01
06	4242	5	24	22	8	2380	36.36	108.18	180	0.01
06	4242	7	24	30	11	3560	36.67	118.67	560	0.01
06	6161	6	16	24	12	2940	50.00	122.50	540	0.01
07	1212	2	13	120	21	12330	17.50	102.75	330	0.05
07	1212	4	14	92	16	13800	17.39	150.00	4600	0.04
07	1212	7	15	60	8	6230	13.33	103.83	230	0.02
07	1212	10	13	34	8	3710	23.53	109.12	310	0.01
07	1215	1	12	55	20	6260	36.36	113.82	760	0.02
07	1215	1	13	55	15	7640	27.27	138.91	2140	0.02
07	1215	2	13	39	10	4990	25.64	127.95	1090	0.02
07	1221	7	12	21	9	2670	42.86	127.14	570	0.01
07	1312	2	12	22	9	2400	40.91	109.09	200	0.01
07	1313	2	15	107	10	11890	9.35	111.12	1190	0.04
07	1313	3	12	118	22	13100	18.64	111.02	1300	0.05
07	1313	3	15	118	11	14110	9.32	119.58	2310	0.05
07	1313	5	12	105	22	11970	20.95	114.00	1470	0.04
07	1313	5	14	105	12	10620	11.43	101.14	120	0.04
07	1313	6	12	94	21	13000	22.34	138.30	3600	0.04
07	1313	7	12	88	15	11020	17.05	125.23	2220	0.03
07	1313	7	16	88	10	9590	11.36	108.98	790	0.03
07	1313	8	13	84	45	8740	53.57	104.05	340	0.03
07	1315	1	13	68	24	7200	35.29	105.88	400	0.03
07	1315	2	12	62	17	8850	27.42	142.74	2650	0.02
07	1315	4	12	50	14	5560	28.00	111.20	560	0.02
07	1315	6	12	35	8	6130	22.86	175.14	2630	0.01
07	1412	4	12	17	9	2270	52.94	133.53	570	0.01
07	1412	6	14	22	9	3520	40.91	160.00	1320	0.01
07	1414	1	45	300	18	30310	6.00	101.03	310	0.12
07	1414	2	45	241	17	35120	7.05	145.73	11020	0.09
07	1414	3	46	208	11	29430	5.29	141.49	8630	0.08
07	1414	6	15	190	25	22090	13.16	116.26	3090	0.07
07	1414	9	13	131	20	13770	15.27	105.11	670	0.05
07	1414	9	15	131	8	13550	6.11	103.44	450	0.05
07	1414	9	24	131	8	14090	6.11	107.56	990	0.05
07	1415	1	15	56	10	6770	17.86	120.89	1170	0.02
07	1415	2	15	53	10	5930	18.87	111.89	630	0.02
07	1415	4	12	39	11	4710	28.21	120.77	810	0.02
07	1415	5	15	37	10	4750	27.03	128.38	1050	0.01
07	1415	8	14	25	9	2640	36.00	105.60	140	0.01
07	1441	5	14	39	15	3960	38.46	101.54	60	0.02
07	1441	7	14	27	12	2830	44.44	104.81	130	0.01
07	1515	1	13	69	10	8260	14.49	119.71	1360	0.03
07	1515	1	15	69	22	8970	31.88	130.00	2070	0.03
07	1515	2	12	62	15	7080	24.19	114.19	880	0.02
07	1515	2	13	62	14	7600	22.58	122.58	1400	0.02
07	1515	4	15	65	21	6790	32.31	104.46	290	0.03
07	1515	6	14	68	9	7240	13.24	106.47	440	0.03
07	1515	6	15	68	24	7000	35.29	102.94	200	0.03
07	1515	7	12	62	20	11680	32.26	188.39	5480	0.02
07	1515	8	14	52	8	5690	15.38	109.42	490	0.02
07	1551	3	15	42	19	5910	45.24	140.71	1710	0.02
07	1551	4	12	32	8	4340	25.00	135.63	1140	0.01
07	1551	5	15	38	14	4510	36.84	118.68	710	0.01
07	1551	6	15	27	10	3440	37.04	127.41	740	0.01
07	1616	10	16	26	11	2870	42.31	110.38	270	0.01
07	2112	9	12	9	8	2170	88.89	241.11	1270	0.00
07	2121	5	12	46	23	4750	50.00	103.26	150	0.02
07	2121	7	23	50	9	6980	18.00	139.60	1980	0.02
07	2121	8	24	44	9	8200	20.45	186.36	3800	0.02
07	2125	5	12	23	11	3120	47.83	135.65	820	0.01
07	2323	9	23	17	10	1940	58.82	114.12	240	0.01
07	2323	10	23	22	12	2870	54.55	130.45	670	0.01
07	3131	4	12	38	8	7860	21.05	206.84	4060	0.01
07	3131	9	23	50	8	7830	16.00	156.60	2830	0.02
07	3232	10	23	16	9	2070	56.25	129.38	470	0.01
07	4114	10	14	24	12	2580	50.00	107.50	180	0.01
07	4141	1	12	41	10	5680	24.39	138.54	1580	0.02
07	4141	6	24	60	8	10630	13.33	177.17	4630	0.02
07	4141	8	45	71	9	7520	12.68	105.92	420	0.03
07	4141	9	34	75	10	10900	13.33	145.33	3400	0.03
07	5151	6	15	24	10	2660	41.67	110.83	260	0.01
07	5151	8	15	19	10	2820	52.63	148.42	920	0.01
07	5151	10	15	24	12	2950	50.00	122.92	550	0.01
08	1212	1	13	152	31	16420	20.39	108.03	1220	0.06
08	1212	2	15	119	11	12130	9.24	101.93	230	0.05
08	1212	3	16	118	8	14080	6.78	119.32	2280	0.05
08	1212	4	16	104	8	10820	7.69	104.04	420	0.04
08	1212	5	16	101	10	12540	9.90	124.16	2440	0.04
08	1212	6	13	83	13	8930	15.66	107.59	630	0.03
08	1212	7	13	92	15	9270	16.30	100.76	70	0.04
08	1214	1	12	26	11	2690	42.31	103.46	90	0.01
08	1215	2	13	56	10	7150	17.86	127.68	1550	0.02
08	1215	2	14	56	11	6130	19.64	109.46	530	0.02
08	1215	3	12	32	21	4360	65.63	136.25	1160	0.01
08	1215	4	12	26	12	3010	46.15	115.77	410	0.01
08	1216	1	12	22	9	2830	40.91	128.64	630	0.01
08	1216	8	12	13	9	2080	69.23	160.00	780	0.01
08	1216	9	12	15	8	1550	53.33	103.33	50	0.01
08	1221	5	12	20	11	2190	55.00	109.50	190	0.01
08	1312	3	12	24	9	2420	37.50	100.83	20	0.01
08	1312	3	13	24	9	3370	37.50	140.42	970	0.01
08	1312	5	12	20	9	2230	45.00	111.50	230	0.01
08	1313	1	15	139	17	15310	12.23	110.14	1410	0.05
08	1313	1	23	139	10	15980	7.19	114.96	2080	0.05
08	1313	1	35	139	10	23040	7.19	165.76	9140	0.05
08	1313	2	16	113	11	12370	9.73	109.47	1070	0.04
08	1313	2	34	113	9	19630	7.96	173.72	8330	0.04
08	1313	3	16	108	16	17720	14.81	164.07	6920	0.04
08	1313	4	14	98	10	10800	10.20	110.20	1000	0.04
08	1313	5	23	121	12	13310	9.92	110.00	1210	0.05
08	1313	6	12	94	20	9530	21.28	101.38	130	0.04
08	1313	6	14	94	13	17080	13.83	181.70	7680	0.04
08	1313	7	12	79	17	10520	21.52	133.16	2620	0.03
08	1313	7	16	79	10	8100	12.66	102.53	200	0.03
08	1313	9	12	80	16	8860	20.00	110.75	860	0.03
08	1313	9	15	80	8	14320	10.00	179.00	6320	0.03
08	1314	1	14	35	13	6500	37.14	185.71	3000	0.01
08	1314	2	12	34	9	3500	26.47	102.94	100	0.01
08	1315	1	15	83	13	8310	15.66	100.12	10	0.03
08	1315	3	12	53	18	7000	33.96	132.08	1700	0.02
08	1315	4	12	51	16	6850	31.37	134.31	1750	0.02
08	1315	5	15	52	10	6800	19.23	130.77	1600	0.02
08	1315	7	13	30	14	3310	46.67	110.33	310	0.01
08	1316	2	12	29	12	5180	41.38	178.62	2280	0.01
08	1316	3	13	31	11	4180	35.48	134.84	1080	0.01
08	1316	4	13	30	13	3670	43.33	122.33	670	0.01
08	1316	6	13	33	14	3760	42.42	113.94	460	0.01
08	1316	8	13	31	14	3770	45.16	121.61	670	0.01
08	1316	8	16	31	9	3740	29.03	120.65	640	0.01
08	1316	9	16	30	10	5220	33.33	174.00	2220	0.01
08	1331	10	13	20	9	2050	45.00	102.50	50	0.01
08	1412	1	12	22	8	2600	36.36	118.18	400	0.01
08	1412	2	12	31	13	3220	41.94	103.87	120	0.01
08	1412	5	12	17	8	2490	47.06	146.47	790	0.01
08	1412	6	12	22	10	3940	45.45	179.09	1740	0.01
08	1414	2	34	226	9	27340	3.98	120.97	4740	0.09
08	1414	3	13	170	31	23270	18.24	136.88	6270	0.07
08	1414	3	15	170	15	19300	8.82	113.53	2300	0.07
08	1414	3	23	170	8	25390	4.71	149.35	8390	0.07
08	1414	4	46	165	11	23870	6.67	144.67	7370	0.06
08	1414	6	15	122	11	12980	9.02	106.39	780	0.05
08	1414	6	16	122	11	12300	9.02	100.82	100	0.05
08	1414	6	24	122	8	14930	6.56	122.38	2730	0.05
08	1414	7	13	117	26	16880	22.22	144.27	5180	0.05
08	1414	7	16	117	9	12040	7.69	102.91	340	0.05
08	1414	8	13	111	17	11130	15.32	100.27	30	0.04
08	1414	8	45	111	8	17410	7.21	156.85	6310	0.04
08	1414	9	15	84	11	11630	13.10	138.45	3230	0.03
08	1414	10	12	56	10	6580	17.86	117.50	980	0.02
08	1414	10	46	56	8	9110	14.29	162.68	3510	0.02
08	1415	1	13	52	13	6280	25.00	120.77	1080	0.02
08	1415	2	12	39	12	3970	30.77	101.79	70	0.02
08	1415	3	14	33	9	3650	27.27	110.61	350	0.01
08	1415	5	12	28	10	3970	35.71	141.79	1170	0.01
08	1415	6	14	25	9	2970	36.00	118.80	470	0.01
08	1416	3	14	22	8	2550	36.36	115.91	350	0.01
08	1416	5	12	20	8	3920	40.00	196.00	1920	0.01
08	1441	9	14	20	10	2310	50.00	115.50	310	0.01
08	1441	10	14	17	9	1940	52.94	114.12	240	0.01
08	1515	1	12	73	15	7540	20.55	103.29	240	0.03
08	1515	1	14	73	10	7370	13.70	100.96	70	0.03
08	1515	1	15	73	19	8100	26.03	110.96	800	0.03
08	1515	2	12	66	17	7130	25.76	108.03	530	0.03
08	1515	5	14	68	13	9280	19.12	136.47	2480	0.03
08	1515	7	13	61	12	7450	19.67	122.13	1350	0.02
08	1515	8	12	52	10	5910	19.23	113.65	710	0.02
08	1515	9	13	54	12	9250	22.22	171.30	3850	0.02
08	1551	2	14	23	10	8710	43.48	378.70	6410	0.01
08	1551	4	15	27	8	2810	29.63	104.07	110	0.01
08	1551	7	15	22	8	2600	36.36	118.18	400	0.01
08	1616	6	12	46	10	4720	21.74	102.61	120	0.02
08	1616	10	16	66	27	6860	40.91	103.94	260	0.03
08	1661	10	16	25	13	3260	52.00	130.40	760	0.01
08	2121	4	12	36	18	3920	50.00	108.89	320	0.01
08	2121	6	12	39	19	4390	48.72	112.56	490	0.02
08	2121	7	12	44	25	5360	56.82	121.82	960	0.02
08	2121	10	12	38	22	4280	57.89	112.63	480	0.01
08	2125	6	12	19	10	2740	52.63	144.21	840	0.01
08	2125	8	12	26	12	3050	46.15	117.31	450	0.01
08	2125	10	12	25	10	2560	40.00	102.40	60	0.01
08	2323	8	23	21	9	2400	42.86	114.29	300	0.01
08	2424	10	24	28	12	3410	42.86	121.79	610	0.01
08	3131	2	12	31	9	7300	29.03	235.48	4200	0.01
08	3131	4	23	46	8	8100	17.39	176.09	3500	0.02
08	3131	5	23	54	8	5880	14.81	108.89	480	0.02
08	3131	6	23	67	8	8170	11.94	121.94	1470	0.03
08	3131	8	12	102	14	14840	13.73	145.49	4640	0.04
08	3131	8	23	102	13	11400	12.75	111.76	1200	0.04
08	3131	9	12	81	8	8490	9.88	104.81	390	0.03
08	3131	10	34	78	14	8420	17.95	107.95	620	0.03
08	3232	6	23	17	9	2020	52.94	118.82	320	0.01
08	3232	8	23	20	9	2080	45.00	104.00	80	0.01
08	4114	8	14	14	8	1830	57.14	130.71	430	0.01
08	4141	4	45	43	9	6350	20.93	147.67	2050	0.02
08	4141	6	12	57	9	9120	15.79	160.00	3420	0.02
08	4141	7	45	63	10	7490	15.87	118.89	1190	0.02
08	4141	10	13	48	8	6420	16.67	133.75	1620	0.02
08	4242	4	24	29	13	3900	44.83	134.48	1000	0.01
09	1212	1	14	164	28	17580	17.07	107.20	1180	0.06
09	1212	2	14	115	23	15500	20.00	134.78	4000	0.05
09	1212	2	15	115	12	12340	10.43	107.30	840	0.05
09	1212	3	14	131	23	16420	17.56	125.34	3320	0.05
09	1212	4	16	117	10	11830	8.55	101.11	130	0.05
09	1212	5	14	111	17	12020	15.32	108.29	920	0.04
09	1212	5	15	111	13	12970	11.71	116.85	1870	0.04
09	1212	6	14	110	16	19070	14.55	173.36	8070	0.04
09	1212	8	23	91	8	11500	8.79	126.37	2400	0.04
09	1212	9	12	124	75	13070	60.48	105.40	670	0.05
09	1212	10	12	91	52	9180	57.14	100.88	80	0.04
09	1212	10	15	91	11	9190	12.09	100.99	90	0.04
09	1214	3	12	21	10	2230	47.62	106.19	130	0.01
09	1215	1	12	79	34	9330	43.04	118.10	1430	0.03
09	1215	2	14	58	11	6330	18.97	109.14	530	0.02
09	1215	4	15	34	8	4180	23.53	122.94	780	0.01
09	1216	1	12	14	8	1890	57.14	135.00	490	0.01
09	1221	4	12	20	13	2780	65.00	139.00	780	0.01
09	1221	5	12	13	8	1460	61.54	112.31	160	0.01
09	1221	6	12	21	12	2380	57.14	113.33	280	0.01
09	1221	8	12	15	9	1990	60.00	132.67	490	0.01
09	1221	9	12	27	18	3330	66.67	123.33	630	0.01
09	1312	3	12	28	12	3000	42.86	107.14	200	0.01
09	1312	5	13	20	8	2310	40.00	115.50	310	0.01
09	1312	7	12	28	12	3170	42.86	113.21	370	0.01
09	1312	8	12	28	12	3270	42.86	116.79	470	0.01
09	1312	9	14	39	8	6440	20.51	165.13	2540	0.02
09	1313	1	15	131	14	17750	10.69	135.50	4650	0.05
09	1313	1	16	131	8	17190	6.11	131.22	4090	0.05
09	1313	2	23	109	10	18110	9.17	166.15	7210	0.04
09	1313	3	14	114	17	13560	14.91	118.95	2160	0.04
09	1313	4	12	106	24	11690	22.64	110.28	1090	0.04
09	1313	6	16	96	12	10660	12.50	111.04	1060	0.04
09	1313	7	15	89	9	11760	10.11	132.13	2860	0.03
09	1313	8	16	94	8	9740	8.51	103.62	340	0.04
09	1313	10	15	91	10	9830	10.99	108.02	730	0.04
09	1313	10	16	91	10	9150	10.99	100.55	50	0.04
09	1314	1	12	39	12	4620	30.77	118.46	720	0.02
09	1314	1	14	39	8	4220	20.51	108.21	320	0.02
09	1314	5	14	25	8	3400	32.00	136.00	900	0.01
09	1314	8	13	17	12	2920	70.59	171.76	1220	0.01
09	1314	9	13	16	8	1930	50.00	120.63	330	0.01
09	1315	1	15	51	10	7820	19.61	153.33	2720	0.02
09	1315	2	12	60	20	8560	33.33	142.67	2560	0.02
09	1315	3	12	62	20	7050	32.26	113.71	850	0.02
09	1315	4	13	47	17	5320	36.17	113.19	620	0.02
09	1315	5	13	39	18	5140	46.15	131.79	1240	0.02
09	1315	6	12	36	11	4130	30.56	114.72	530	0.01
09	1315	7	13	39	19	5240	48.72	134.36	1340	0.02
09	1315	8	12	40	11	6550	27.50	163.75	2550	0.02
09	1315	10	13	28	14	2980	50.00	106.43	180	0.01
09	1316	5	12	18	8	4100	44.44	227.78	2300	0.01
09	1331	1	12	25	9	4360	36.00	174.40	1860	0.01
09	1331	5	13	14	8	2130	57.14	152.14	730	0.01
09	1331	8	13	11	8	1810	72.73	164.55	710	0.00
09	1412	2	12	28	13	3230	46.43	115.36	430	0.01
09	1412	3	12	28	11	4420	39.29	157.86	1620	0.01
09	1412	5	12	30	11	3430	36.67	114.33	430	0.01
09	1412	8	12	31	19	5620	61.29	181.29	2520	0.01
09	1412	10	12	37	14	3900	37.84	105.41	200	0.01
09	1414	1	15	186	23	28730	12.37	154.46	10130	0.07
09	1414	1	16	186	13	19420	6.99	104.41	820	0.07
09	1414	3	15	131	14	14460	10.69	110.38	1360	0.05
09	1414	4	13	126	29	14580	23.02	115.71	1980	0.05
09	1414	7	15	107	11	13510	10.28	126.26	2810	0.04
09	1415	5	14	27	9	3870	33.33	143.33	1170	0.01
09	1415	8	15	25	8	3560	32.00	142.40	1060	0.01
09	1441	10	12	17	8	4140	47.06	243.53	2440	0.01
09	1515	1	12	49	13	6560	26.53	133.88	1660	0.02
09	1515	2	15	46	14	5400	30.43	117.39	800	0.02
09	1515	3	13	53	13	7370	24.53	139.06	2070	0.02
09	1515	5	15	45	19	6120	42.22	136.00	1620	0.02
09	1515	6	12	47	19	7760	40.43	165.11	3060	0.02
09	1515	6	13	47	9	5370	19.15	114.26	670	0.02
09	1515	7	12	45	11	5640	24.44	125.33	1140	0.02
09	1551	2	15	22	8	3020	36.36	137.27	820	0.01
09	2121	4	12	41	20	5150	48.78	125.61	1050	0.02
09	2121	6	23	44	8	4850	18.18	110.23	450	0.02
09	2121	7	23	40	8	4360	20.00	109.00	360	0.02
09	2124	3	12	20	9	3400	45.00	170.00	1400	0.01
09	2124	8	12	17	9	2250	52.94	132.35	550	0.01
09	2125	3	12	18	9	2410	50.00	133.89	610	0.01
09	2125	5	12	20	8	2620	40.00	131.00	620	0.01
09	2125	10	12	23	9	3070	39.13	133.48	770	0.01
09	2323	3	23	16	9	2640	56.25	165.00	1040	0.01
09	2323	4	23	18	8	2080	44.44	115.56	280	0.01
09	2323	6	23	31	12	3300	38.71	106.45	200	0.01
09	2323	7	23	21	10	2380	47.62	113.33	280	0.01
09	2323	8	23	23	12	2870	52.17	124.78	570	0.01
09	2323	9	23	29	14	3180	48.28	109.66	280	0.01
09	2424	6	24	26	9	3170	34.62	121.92	570	0.01
09	2424	8	24	30	12	3530	40.00	117.67	530	0.01
09	2424	10	12	26	9	3810	34.62	146.54	1210	0.01
09	3131	1	13	29	10	3230	34.48	111.38	330	0.01
09	3131	5	12	53	10	7140	18.87	134.72	1840	0.02
09	3131	5	23	53	8	6770	15.09	127.74	1470	0.02
09	3131	7	12	49	8	5140	16.33	104.90	240	0.02
09	3131	8	34	47	8	5250	17.02	111.70	550	0.02
09	3232	4	23	19	10	2850	52.63	150.00	950	0.01
09	3232	8	23	18	10	2620	55.56	145.56	820	0.01
09	4141	5	12	47	10	8520	21.28	181.28	3820	0.02
09	4141	6	34	43	10	7450	23.26	173.26	3150	0.02
09	4141	8	24	48	9	7380	18.75	153.75	2580	0.02
09	4141	8	45	48	9	8670	18.75	180.63	3870	0.02
09	4242	7	24	23	8	2850	34.78	123.91	550	0.01
09	4242	8	24	16	8	2440	50.00	152.50	840	0.01
09	5151	7	15	19	8	2100	42.11	110.53	200	0.01
09	6161	5	16	12	9	2660	75.00	221.67	1460	0.00
10	1212	1	24	160	10	19140	6.25	119.63	3140	0.06
10	1212	1	25	160	13	36040	8.13	225.25	20040	0.06
10	1212	2	14	148	30	17930	20.27	121.15	3130	0.06
10	1212	3	14	119	13	12970	10.92	108.99	1070	0.05
10	1212	5	13	105	18	10740	17.14	102.29	240	0.04
10	1212	6	13	119	24	14300	20.17	120.17	2400	0.05
10	1212	6	16	119	9	16030	7.56	134.71	4130	0.05
10	1212	7	14	148	17	16940	11.49	114.46	2140	0.06
10	1212	7	15	148	14	17540	9.46	118.51	2740	0.06
10	1212	8	16	121	10	21800	8.26	180.17	9700	0.05
10	1212	9	16	148	14	22400	9.46	151.35	7600	0.06
10	1212	10	16	168	9	19820	5.36	117.98	3020	0.07
10	1214	1	12	21	9	2210	42.86	105.24	110	0.01
10	1214	10	12	18	11	1810	61.11	100.56	10	0.01
10	1215	1	13	46	8	4650	17.39	101.09	50	0.02
10	1215	1	14	46	12	7710	26.09	167.61	3110	0.02
10	1221	4	23	32	10	10320	31.25	322.50	7120	0.01
10	1221	5	12	27	15	3200	55.56	118.52	500	0.01
10	1221	9	12	31	19	3620	61.29	116.77	520	0.01
10	1312	1	13	25	10	3550	40.00	142.00	1050	0.01
10	1312	5	12	19	8	2610	42.11	137.37	710	0.01
10	1312	8	13	25	8	2670	32.00	106.80	170	0.01
10	1312	10	13	27	12	2950	44.44	109.26	250	0.01
10	1313	1	15	107	12	10770	11.21	100.65	70	0.04
10	1313	2	16	127	12	13470	9.45	106.06	770	0.05
10	1313	3	12	126	31	18210	24.60	144.52	5610	0.05
10	1313	3	14	126	19	13280	15.08	105.40	680	0.05
10	1313	4	12	105	24	13350	22.86	127.14	2850	0.04
10	1313	5	16	101	8	11840	7.92	117.23	1740	0.04
10	1313	6	13	89	37	9470	41.57	106.40	570	0.03
10	1313	6	16	89	8	10610	8.99	119.21	1710	0.03
10	1313	7	12	81	14	9660	17.28	119.26	1560	0.03
10	1313	9	34	103	8	10790	7.77	104.76	490	0.04
10	1313	10	12	66	13	7190	19.70	108.94	590	0.03
10	1314	1	13	28	8	2940	28.57	105.00	140	0.01
10	1314	5	13	21	8	2130	38.10	101.43	30	0.01
10	1314	10	13	21	10	2330	47.62	110.95	230	0.01
10	1315	1	12	76	21	8560	27.63	112.63	960	0.03
